Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2005/3/25,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,15.6,2.8,43,98000,1024,1375,284,779,856,140,81234,83417,19124,9999,210,11.3,0,0,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/25,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,15.6,2.2,41,98000,954,1375,295,496,396,221,52684,31904,30543,9999,220,11.8,6,5,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/25,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,15.6,2.8,43,98000,821,1375,291,512,632,133,53956,59016,18696,9999,230,10.3,1,1,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/25,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,15.0,1.7,41,98000,635,1375,294,304,212,206,32619,19794,23483,9999,240,11.3,9,8,777.7,77777,9,'999999999,10,0.1180,0,5,0.380,0.0,99.0
2005/3/25,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,15.0,1.7,41,98100,406,1375,298,168,295,80,17304,21468,10959,9999,230,9.3,5,4,777.7,77777,9,'999999999,10,0.1180,0,5,0.380,0.0,99.0
2005/3/25,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,12.8,1.1,45,98100,152,1375,296,52,104,40,5265,4257,4794,9999,220,6.2,5,4,777.7,77777,9,'999999999,10,0.1180,0,5,0.380,0.0,99.0
2005/3/25,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,12.2,0.0,43,98100,0,1375,291,1,0,1,0,0,0,9999,240,11.3,6,5,777.7,77777,9,'999999999,9,0.1180,0,5,0.380,0.0,99.0
2005/3/25,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,9.4,2.2,61,98200,0,0,295,0,0,0,0,0,0,9999,220,6.2,6,5,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/25,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,8.9,2.2,63,98200,0,0,294,0,0,0,0,0,0,9999,200,7.2,6,5,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/25,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.8,2.8,71,98100,0,0,294,0,0,0,0,0,0,9999,190,7.2,6,5,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/25,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.2,3.3,77,98100,0,0,295,0,0,0,0,0,0,9999,190,5.2,6,5,777.7,77777,9,'999999999,12,0.1180,0,5,0.380,0.0,99.0
2005/3/25,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.7,2.8,77,98000,0,0,292,0,0,0,0,0,0,9999,180,5.2,6,5,777.7,77777,9,'999999999,11,0.1180,0,5,0.380,0.0,99.0
2005/3/26,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.2,2.2,71,97900,0,0,290,0,0,0,0,0,0,9999,210,6.2,6,5,777.7,77777,9,'999999999,11,0.1400,0,5,0.386,0.0,99.0
2005/3/26,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,8.9,2.2,63,97900,0,0,292,0,0,0,0,0,0,9999,180,9.3,6,5,777.7,77777,9,'999999999,11,0.1400,0,6,0.386,0.0,99.0
2005/3/26,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,8.3,1.7,63,97800,0,0,289,0,0,0,0,0,0,9999,200,5.7,6,5,777.7,77777,9,'999999999,10,0.1400,0,6,0.386,0.0,99.0
2005/3/26,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.7,2.2,74,97800,0,0,288,0,0,0,0,0,0,9999,200,5.7,6,5,777.7,77777,9,'999999999,11,0.1400,0,6,0.386,0.0,99.0
2005/3/26,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,2.2,79,97800,0,0,286,0,0,0,0,0,0,9999,210,6.2,6,5,777.7,77777,9,'999999999,11,0.1400,0,6,0.386,0.0,99.0
2005/3/26,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,1.1,73,97800,2,1374,282,4,7,3,0,0,0,9999,240,7.2,6,5,777.7,77777,9,'999999999,10,0.1400,0,6,0.386,0.0,99.0
2005/3/26,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,-0.6,65,97800,172,1374,275,73,192,48,7152,13292,5484,9999,250,10.3,6,5,777.7,77777,9,'999999999,9,0.1400,0,6,0.386,0.0,99.0
2005/3/26,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.0,-2.2,60,97800,425,1374,272,148,193,87,15265,15905,10342,9999,250,11.3,6,5,777.7,77777,9,'999999999,8,0.1400,0,6,0.386,0.0,99.0
2005/3/26,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,-5.6,45,97900,652,1374,250,343,204,245,36083,18873,27133,9999,270,10.8,9,8,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,3.9,-7.8,43,98000,836,1374,242,396,283,223,41976,27218,25422,9999,270,12.4,8,6,777.7,77777,9,'999999999,5,0.1400,0,6,0.386,0.0,99.0
2005/3/26,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.2,-4.4,62,98100,965,1374,257,388,151,281,42284,14980,31762,9999,270,10.3,9,8,777.7,77777,9,'999999999,7,0.1400,0,6,0.386,0.0,99.0
2005/3/26,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.1,-6.1,59,98200,1031,1374,252,350,9,343,39218,729,38671,9999,290,10.3,10,9,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-7.8,50,98300,1029,1374,246,352,12,343,39491,1031,38719,9999,280,9.8,10,9,777.7,77777,9,'999999999,5,0.1400,0,6,0.386,0.0,99.0
2005/3/26,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.2,-7.8,48,98400,959,1374,250,276,9,269,31248,894,30624,9999,290,11.3,10,9,777.7,77777,9,'999999999,5,0.1400,0,6,0.386,0.0,99.0
2005/3/26,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-7.2,52,98500,826,1374,249,267,2,266,29560,0,29560,9999,270,9.8,10,9,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.1,-6.7,57,98500,639,1374,253,169,4,167,18698,290,18563,9999,270,8.8,10,9,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.8,99.0
2005/3/26,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,0.6,-6.7,59,98700,411,1374,253,105,1,105,11310,0,11310,9999,290,6.2,10,9,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.2,99.0
2005/3/26,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,0.0,-6.1,64,98800,157,1374,256,35,0,35,3727,0,3727,9999,290,7.7,9,8,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-0.6,-6.7,64,98900,0,1374,252,1,0,1,0,0,0,9999,310,10.3,9,8,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-0.6,-7.2,61,98900,0,0,250,0,0,0,0,0,0,9999,300,7.2,8,6,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-0.6,-6.7,64,98900,0,0,251,0,0,0,0,0,0,9999,280,7.7,8,6,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-0.6,-7.2,61,99000,0,0,248,0,0,0,0,0,0,9999,290,6.7,6,5,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.1,-7.2,64,99000,0,0,247,0,0,0,0,0,0,9999,300,8.8,6,5,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/26,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.1,-7.2,64,99000,0,0,246,0,0,0,0,0,0,9999,290,7.7,5,4,777.7,77777,9,'999999999,6,0.1400,0,6,0.386,0.0,99.0
2005/3/27,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.1,-7.2,64,99000,0,0,245,0,0,0,0,0,0,9999,300,7.2,5,4,777.7,77777,9,'999999999,6,0.1610,0,6,0.372,0.0,99.0
2005/3/27,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.1,-7.2,64,99000,0,0,244,0,0,0,0,0,0,9999,310,6.7,4,3,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.1,-7.2,64,99000,0,0,243,0,0,0,0,0,0,9999,300,8.2,4,3,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.1,-6.7,66,99100,0,0,244,0,0,0,0,0,0,9999,300,7.2,3,2,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.7,-7.2,66,99200,0,0,241,0,0,0,0,0,0,9999,300,5.2,3,2,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-2.8,-7.2,72,99300,2,1373,239,2,9,1,0,0,0,9999,300,3.6,1,1,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-1.7,-7.2,66,99400,180,1373,239,79,309,37,7602,23306,4546,9999,320,4.6,1,1,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-0.6,-7.8,59,99400,433,1373,230,269,643,63,27007,57419,8917,9999,320,5.7,0,0,777.7,77777,9,'999999999,5,0.1610,0,7,0.372,0.0,99.0
2005/3/27,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-7.2,52,99500,658,1373,231,462,777,85,48125,74483,12409,9999,270,4.1,0,0,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-6.7,54,99600,842,1373,231,625,847,102,64422,81049,14715,9999,200,2.1,0,0,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,3.3,-6.1,50,99600,971,1373,234,739,880,113,77278,86851,15854,9999,250,4.1,0,0,777.7,77777,9,'999999999,6,0.1610,0,7,0.372,0.0,99.0
2005/3/27,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.8,-4.4,59,99500,1037,1373,239,800,900,118,84368,90137,16315,9999,80,4.6,0,0,777.7,77777,9,'999999999,7,0.1610,0,7,0.372,0.0,99.0
2005/3/27,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.2,-3.9,64,99500,1034,1373,240,792,879,128,82895,86760,17541,9999,90,4.6,0,0,777.7,77777,9,'999999999,7,0.1610,0,7,0.372,0.0,99.0
2005/3/27,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.2,-3.9,64,99500,964,1373,241,730,843,136,77714,83581,19023,9999,120,5.7,0,0,777.7,77777,9,'999999999,7,0.1610,0,7,0.372,0.0,99.0
2005/3/27,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-3.9,67,99500,831,1373,241,610,794,129,64061,76044,18034,9999,110,5.2,0,0,777.7,77777,9,'999999999,7,0.1610,0,7,0.372,0.0,99.0
2005/3/27,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-3.3,70,99500,644,1373,248,407,597,126,42823,54191,17404,9999,110,6.7,0,0,777.7,77777,9,'999999999,7,0.1610,0,7,0.372,0.0,99.0
2005/3/27,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.1,-2.8,76,99500,416,1373,259,183,327,83,18723,24981,11156,9999,140,6.7,4,3,777.7,77777,9,'999999999,8,0.1610,0,7,0.372,0.0,99.0
2005/3/27,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,0.0,-2.2,85,99500,162,1373,264,60,177,38,5901,8740,4869,9999,120,7.2,4,3,777.7,77777,9,'999999999,8,0.1610,0,7,0.372,0.0,99.0
2005/3/27,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,0.0,-2.2,85,99400,1,1373,264,1,3,0,0,0,0,9999,110,5.2,5,5,777.7,77777,9,'999999999,8,0.1610,0,7,0.372,0.0,99.0
2005/3/27,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,0.6,-1.7,85,99500,0,0,267,0,0,0,0,0,0,9999,110,6.2,5,5,777.7,77777,9,'999999999,8,0.1610,0,7,0.372,0.0,99.0
2005/3/27,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,0.6,-1.1,89,99600,0,0,270,0,0,0,0,0,0,9999,100,4.6,5,5,777.7,77777,9,'999999999,9,0.1610,0,7,0.372,0.0,99.0
2005/3/27,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.1,-1.1,85,99600,0,0,271,0,0,0,0,0,0,9999,70,5.2,6,6,777.7,77777,9,'999999999,9,0.1610,0,7,0.372,0.0,99.0
2005/3/27,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.1,-0.6,89,99600,0,0,274,0,0,0,0,0,0,9999,100,6.7,6,6,777.7,77777,9,'999999999,9,0.1610,0,7,0.372,0.0,99.0
2005/3/27,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.1,-0.6,89,99600,0,0,274,0,0,0,0,0,0,9999,90,5.2,6,6,777.7,77777,9,'999999999,9,0.1610,0,7,0.372,0.0,99.0
2005/3/28,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,1.7,-0.6,85,99600,0,0,276,0,0,0,0,0,0,9999,110,6.2,8,7,777.7,77777,9,'999999999,9,0.1550,0,7,0.337,0.8,99.0
2005/3/28,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.2,-0.6,82,99500,0,0,277,0,0,0,0,0,0,9999,120,6.2,8,7,777.7,77777,9,'999999999,9,0.1550,0,8,0.337,0.2,99.0
2005/3/28,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,2.8,0.6,86,99400,0,0,283,0,0,0,0,0,0,9999,120,7.2,8,7,777.7,77777,9,'999999999,10,0.1550,0,8,0.337,0.1,99.0
2005/3/28,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,3.3,0.6,82,99300,0,0,284,0,0,0,0,0,0,9999,130,7.2,9,8,777.7,77777,9,'999999999,10,0.1550,0,8,0.337,1.0,99.0
2005/3/28,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,3.3,0.6,82,99200,0,0,285,0,0,0,0,0,0,9999,130,9.3,9,8,777.7,77777,9,'999999999,10,0.1550,0,8,0.337,0.2,99.0
2005/3/28,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.0,0.0,70,99200,3,1372,285,2,0,2,0,0,0,9999,140,8.2,9,8,777.7,77777,9,'999999999,9,0.1550,0,8,0.337,0.0,99.0
2005/3/28,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,4.4,0.6,76,99200,188,1372,287,46,23,43,5020,1842,4768,9999,140,7.7,10,9,777.7,77777,9,'999999999,10,0.1550,0,8,0.337,0.1,99.0
2005/3/28,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.0,1.1,76,99200,440,1372,296,67,14,62,7412,1656,6882,9999,160,8.2,10,9,777.7,77777,9,'999999999,10,0.1550,0,8,0.337,0.0,99.0
2005/3/28,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,1.1,73,99300,665,1372,298,82,1,81,9522,182,9434,9999,150,8.2,10,9,777.7,77777,9,'999999999,10,0.1550,0,8,0.337,0.0,99.0
2005/3/28,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,2.8,83,99300,849,1372,303,136,3,134,15794,277,15623,9999,150,8.2,10,9,777.7,77777,9,'999999999,11,0.1550,0,8,0.337,0.0,99.0
2005/3/28,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.0,3.9,93,99200,977,1372,306,171,5,168,19985,371,19721,9999,150,7.7,10,9,777.7,77777,9,'999999999,12,0.1550,0,8,0.337,0.0,99.0
2005/3/28,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.1,4.4,89,99100,1042,1372,307,228,5,225,26356,281,26142,9999,150,9.8,10,9,777.7,77777,9,'999999999,13,0.1550,0,8,0.337,0.1,99.0
2005/3/28,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.1,5.6,96,99000,1040,1372,314,180,3,178,21203,185,21063,9999,160,11.8,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,0.5,99.0
2005/3/28,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.7,5.6,93,98900,969,1372,307,295,0,295,33031,0,33031,9999,160,11.3,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,0.4,99.0
2005/3/28,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.7,6.7,100,98900,836,1372,319,154,0,154,17752,0,17752,9999,160,9.8,10,9,777.7,77777,9,'999999999,15,0.1550,0,8,0.337,0.2,99.0
2005/3/28,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.7,6.7,100,98800,649,1372,319,123,1,122,13909,124,13851,9999,160,10.3,10,9,777.7,77777,9,'999999999,15,0.1550,0,8,0.337,0.7,99.0
2005/3/28,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.2,7.2,100,98800,421,1372,323,71,1,71,7870,0,7870,9999,170,8.2,10,9,777.7,77777,9,'999999999,15,0.1550,0,8,0.337,0.3,99.0
2005/3/28,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.8,6.7,93,98600,167,1372,322,28,0,28,3027,0,3027,9999,140,10.8,10,9,777.7,77777,9,'999999999,15,0.1550,0,8,0.337,0.0,99.0
2005/3/28,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.8,5.6,86,98600,1,1372,317,2,0,2,0,0,0,9999,140,6.7,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,0.4,99.0
2005/3/28,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,8.3,5.6,83,98500,0,0,318,0,0,0,0,0,0,9999,140,7.2,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,2.1,99.0
2005/3/28,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,10.6,5.6,72,98400,0,0,322,0,0,0,0,0,0,9999,150,11.8,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,1.2,99.0
2005/3/28,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,10.0,5.6,74,98400,0,0,321,0,0,0,0,0,0,9999,160,8.8,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,1.6,99.0
2005/3/28,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,10.0,6.1,77,98400,0,0,323,0,0,0,0,0,0,9999,180,7.7,10,9,777.7,77777,9,'999999999,14,0.1550,0,8,0.337,3.1,99.0
2005/3/28,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,10.0,7.2,83,98400,0,0,327,0,0,0,0,0,0,9999,170,5.7,10,9,777.7,77777,9,'999999999,15,0.1550,0,8,0.337,6.5,99.0
2005/3/29,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,11.7,9.4,86,98300,0,0,339,0,0,0,0,0,0,9999,190,5.2,10,9,777.7,77777,9,'999999999,18,0.2080,0,8,0.306,1.1,99.0
2005/3/29,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,11.7,10.6,93,98300,0,0,344,0,0,0,0,0,0,9999,190,5.7,10,9,777.7,77777,9,'999999999,19,0.2080,0,9,0.306,0.0,99.0
2005/3/29,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,12.2,11.7,96,98300,0,0,349,0,0,0,0,0,0,9999,220,5.7,10,9,777.7,77777,9,'999999999,21,0.2080,0,9,0.306,0.0,99.0
2005/3/29,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,12.2,12.2,100,98300,0,0,351,0,0,0,0,0,0,9999,230,4.6,10,9,777.7,77777,9,'999999999,22,0.2080,0,9,0.306,0.2,99.0
2005/3/29,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,11.1,11.1,100,98400,0,0,345,0,0,0,0,0,0,9999,230,4.1,10,9,777.7,77777,9,'999999999,20,0.2080,0,9,0.306,0.0,99.0
2005/3/29,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,9.4,9.4,100,98500,4,1372,335,4,0,4,0,0,0,9999,280,7.7,10,9,777.7,77777,9,'999999999,18,0.2080,0,9,0.306,0.1,99.0
2005/3/29,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,7.8,7.8,100,98600,195,1372,326,34,0,34,3548,0,3548,9999,280,6.2,10,9,777.7,77777,9,'999999999,16,0.2080,0,9,0.306,0.0,99.0
2005/3/29,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.7,6.1,96,98600,447,1372,309,142,1,142,14603,0,14603,9999,300,6.7,10,9,777.7,77777,9,'999999999,14,0.2080,0,9,0.306,0.0,99.0
2005/3/29,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,5.6,4.4,93,98700,672,1372,307,134,1,133,14935,99,14887,9999,300,9.8,10,9,777.7,77777,9,'999999999,13,0.2080,0,9,0.306,0.0,99.0
2005/3/29,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,6.1,2.2,76,98700,855,1372,291,287,0,287,31332,0,31332,9999,310,5.7,10,9,777.7,77777,9,'999999999,11,0.2080,0,9,0.306,0.0,99.0
