Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 08/24  04:00:00,12.6125,4.3125,57.0,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,10.344500763288919,0.0,22.929127678237998,44.906250278794157,1218.060589929459,633925.27559723,0.0,20.85351345426887,22.450148092230316,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.117807400360962,3600.0 
 08/24  05:00:00,9.7625,3.5249999999999996,65.75,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,10.390400624365043,0.0,22.645910660244608,45.824260309323928,1242.1505045459133,1239610.0709157449,0.0,20.53686650234581,22.16257963434586,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.990524674970862,3600.0 
 08/24  06:00:00,9.3625,3.675,67.875,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,10.349200105621146,0.0,22.474105763322439,46.176567595053729,1258.225021012072,2240657.4486556018,0.0,20.286339811935848,21.982793382414419,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.54784301725698,1800.0 
 08/24  07:00:00,10.6875,4.9624999999999999,67.875,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,10.383637924330575,0.0,22.512389187159529,46.175381821246457,1269.5852220616162,2770196.212225671,0.0,20.254088783470299,22.024874186763588,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.062170146517547,0.0 
 08/24  08:00:00,13.1625,5.6,60.25,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,10.621155962666903,0.0,22.88169541137309,45.8739361080589,1284.9823589463666,2941811.7996249368,0.0,20.60446729195249,22.423239950887493,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.429351419438925,0.0 
 08/24  09:00:00,15.837500000000003,5.225,49.375,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,10.854936633277415,0.0,23.19985311710887,45.70542412280486,1292.6965950902209,2321070.2037115197,0.0,20.985200821439788,22.768813392026329,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.855945880601499,0.0 
 08/24  10:00:00,18.7625,6.062499999999999,43.5,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,10.90332417794986,0.0,23.76732562835635,44.31363275327325,1268.3720309079347,2396474.1167468337,0.0,21.58689002419295,23.35669193530523,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.671243494290066,0.0 
 08/24  11:00:00,20.6875,7.0125,41.375,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,10.82930291794427,0.0,24.428019412516343,42.38139460312887,1205.0916733518939,2474473.1447740255,0.0,22.244439773071389,24.033002212849675,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.8485409653226387,0.0 
 08/24  12:00:00,22.475,6.8875,36.625,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,10.696683837218853,0.0,24.957341168298848,40.69844557410646,1140.455742998628,2930749.0546513206,0.0,22.834514010450144,24.571312475119293,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.9560287335163828,0.0 
 08/24  13:00:00,25.050000000000006,6.7,30.875,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,10.167713107771217,0.0,25.001776343020425,39.184108791347409,1087.9763714058443,3666453.6232008037,0.0,23.122770811627086,24.58065015131876,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.6465249824494359,0.0 
 08/24  14:00:00,27.475,6.7,26.5,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,9.390901415427713,0.0,25.018440123670254,37.157698099788778,1041.3667687474013,4456525.019648731,0.0,23.365570420769389,24.546068475309548,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,1.910157906296579,0.0 
 08/24  15:00:00,28.674999999999998,5.6375,23.125,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,8.598176161494856,0.0,25.02567295792043,35.20478285243317,1002.285292704584,5652483.074817296,0.0,23.576367289175005,24.50303180597045,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.500000711229143,0.0 
 08/24  16:00:00,29.2125,4.3125,20.75,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,7.928283461806123,0.0,25.027921647190977,33.6327016635004,971.3977703753171,5847767.085829029,0.0,23.725584888918143,24.46445657756814,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,4.060153934129189,0.0 
 08/24  17:00:00,29.4,3.2124999999999996,18.75,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,7.473143172751906,0.0,25.02866245526713,32.60174271561573,946.4888419950198,7969927.495303553,0.0,23.78219020765213,24.438351982812699,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,4.371285888833026,0.0 
 08/24  18:00:00,28.4,3.1125,19.875,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,7.318828651673457,0.0,25.02268272562136,32.27018791903362,938.3130740043008,8969881.778098053,0.0,23.72804762230227,24.423117016069385,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.774925276686215,0.0 
 08/24  19:00:00,26.425000000000006,4.737499999999999,25.375,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,7.478439267366142,0.0,25.01062756985909,32.64837993996762,961.1924579875296,9364933.972362217,0.0,23.58158101255445,24.419731358610819,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,1.960975003812214,0.0 
 08/24  20:00:00,24.1625,5.6,30.5,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,7.685146922029347,0.0,24.996013005561456,33.14112383751791,999.7578557376182,9174133.540142073,0.0,23.370943573028318,24.416521428541686,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.26233324204027666,2700.0 
 08/24  21:00:00,21.925000000000006,5.9125,35.75,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,7.813865533351492,0.0,24.98004123472309,33.46529695287017,1035.7235440972384,8276432.992486764,0.0,23.154969193520299,24.407417000853675,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.5091736644930267,3600.0 
 08/24  22:00:00,20.4125,5.7875,38.625,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,8.098050553405873,0.0,24.966554167344655,34.147445227166247,1075.27256835366,5923017.291697457,0.0,22.97923084733861,24.410392876121798,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.282061650444686,3600.0 
 08/24  23:00:00,19.3125,5.225,39.625,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,8.547219062242089,0.0,24.95478389464123,35.230289977312647,1116.9439466994887,3541198.0839596579,0.0,22.8173769213126,24.425719855735186,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.369820535335946,3600.0 
 08/24  24:00:00,16.4625,6.062499999999999,51.25,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,9.183378831901898,0.0,24.73768839301148,37.26564172378056,1152.410169088389,1523425.7209421497,0.0,22.57128135490337,24.240060099544679,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.40077530353973,3600.0 
 08/25  01:00:00,15.375000000000002,6.324999999999999,55.5,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,9.847855931514138,0.0,24.2255346976514,40.17750820021219,1178.6792854929368,808933.5239164967,0.0,22.180164406467623,23.752723103755419,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.11301898058187,3600.0 
 08/25  02:00:00,15.225,6.1,55.25,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,10.319494951046846,0.0,23.894423903235439,42.29718276912071,1201.8195895560614,722542.9898840176,0.0,21.843015578336666,23.44384828808602,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.601265121043815,3600.0 
 08/25  03:00:00,14.624999999999999,6.1,57.25,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,10.677848571725665,0.0,23.576755785140347,44.15596836781623,1224.8439817651807,667844.4489847383,0.0,21.528492006181268,23.142948315480699,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.877984636471066,3600.0 
 08/25  04:00:00,14.0875,6.1,59.25,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,10.952266657101387,0.0,23.272191763846459,45.80328427337664,1247.0403495562828,633925.27559723,0.0,21.227059983380344,22.8509411407026,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.13594066421407,3600.0 
 08/25  05:00:00,13.9,5.7875,58.125,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,11.134579594176355,0.0,23.097292063438326,46.85291273918763,1263.8802703119287,1239610.0709157449,0.0,20.996803053483313,22.685958435749837,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.231088836657948,3600.0 
 08/25  06:00:00,13.9,5.6,57.0,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,11.2536967352112,0.0,23.09299498615096,47.236328047021718,1281.2021153787378,2240663.13172571,0.0,20.899889563482455,22.69124305043829,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.168308130110584,1800.0 
 08/25  07:00:00,14.9625,6.2875,56.375,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,11.401525148186462,0.0,23.353493998933453,46.95673588295645,1295.114859278964,2770215.5749254848,0.0,21.122338243237498,22.970491502437328,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.721870594573613,0.0 
 08/25  08:00:00,17.975,6.7,48.5,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,11.699611777023096,0.0,23.9379823931332,46.2364187923247,1309.404617152064,2941739.5461485197,0.0,21.709640852622245,23.594620456468335,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.7350337024490669,0.0 
 08/25  09:00:00,21.15,6.7,39.625,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,12.032439360469719,0.0,24.649503422703,45.29102605078145,1319.729946482247,2320532.6157424768,0.0,22.478978434882707,24.352608334077038,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.012053106343883,0.0 
 08/25  10:00:00,23.574999999999997,6.7,33.875,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,11.823214445982272,0.0,24.99084070264115,43.77209214616907,1295.1829852585796,3519385.1503337884,0.0,23.06830428096694,24.688418290055233,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.957656962735129,0.0 
 08/25  11:00:00,25.8375,6.324999999999999,28.875,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,10.689159387938096,0.0,25.0065122323109,40.56884487417425,1241.2368440182136,4681172.151803151,0.0,23.370731511710376,24.622016627256543,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,0.2599794926025796,0.0 
 08/25  12:00:00,28.387499999999997,5.7875,23.875,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,9.445227410086686,0.0,25.023433927196508,37.285937093533558,1188.4837460019929,5564748.801616547,0.0,23.555512958876709,24.55491012180287,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,2.693510410817492,0.0 
 08/25  13:00:00,29.775,4.1625,19.5,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,8.500835376687555,0.0,25.031966764476967,34.96084168259665,1139.6517782257739,5947689.567415918,0.0,23.667568436185364,24.503585418192466,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,4.593791695808993,0.0 
 08/25  14:00:00,30.375,2.9875,17.375,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,7.780836523571512,0.0,25.03511725896676,33.282218885838428,1090.5341493574163,6140088.439782172,0.0,23.748394811543354,24.46322025577144,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.190694450124877,0.0 
 08/25  15:00:00,30.9125,2.425,16.375,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,7.342027675152682,0.0,25.037851996509646,32.29275607756253,1045.9268344791984,6891914.15220116,0.0,23.852211541363567,24.440392493741407,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.750259319742753,0.0 
 08/25  16:00:00,30.7875,1.8875000000000002,16.0,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,7.10013948290892,0.0,25.036264499818367,31.76479386996204,1007.9711703580404,6759940.429080819,0.0,23.92449258581172,24.424860567515887,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,5.875288339904333,0.0 
 08/25  17:00:00,29.1625,1.7,17.25,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,6.90305317652629,0.0,25.026459683767638,31.3563575390871,972.5231030006665,8448348.332492788,0.0,23.90733839387444,24.40341054344279,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,4.7076515548865249,0.0 
 08/25  18:00:00,26.2375,4.449999999999999,25.5,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,6.899805060994479,0.0,25.009404182217098,31.381342993365899,955.1020894885206,9019019.775468775,0.0,23.790841990910953,24.38530188971003,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,2.0482093342169405,0.0 
 08/25  19:00:00,23.250000000000005,5.7875,32.5,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,7.185512905868025,0.0,24.99069158533156,32.03836936684714,971.6722958905543,9242850.576122903,0.0,23.60276251960941,24.381873721776839,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.0451920936905675,0.0 
 08/25  20:00:00,20.449999999999997,4.5375,35.25,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,7.302867248816985,0.0,24.971784986715965,32.332902639284139,1007.331330877555,8906234.412528092,0.0,23.338171367301997,24.368767054302209,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.8267010522705204,2700.0 
 08/25  21:00:00,18.025,3.9,39.125,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,7.309001106631807,0.0,24.9525190591549,32.38369300965053,1041.1403071936014,7929985.99342437,0.0,23.081789738910044,24.34890072698904,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.3823396975913309,3600.0 
 08/25  22:00:00,17.2,4.2125,42.25,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,7.56841403144129,0.0,24.940286012819983,32.98845330987363,1078.3078568335114,5624065.922686585,0.0,22.868911703504645,24.35123533941535,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.741824403006382,3600.0 
 08/25  23:00:00,16.2,3.7124999999999996,43.625,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,8.125591905195222,0.0,24.930117427347889,34.28738695229297,1120.8879152317755,3226104.4088403449,0.0,22.69474607258854,24.373966496059216,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.334364838412899,3600.0 
 08/25  24:00:00,15.225,3.3,45.25,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,8.717422089045339,0.0,24.549869439705327,36.51532435564236,1161.9141434518902,1523425.7209421497,0.0,22.382864514775,24.013867630739857,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.304904247926139,3600.0 
