Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 04/19  04:00:00,2.875,1.8125000000000003,92.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.2483362224286047,0.0,19.93233848499385,33.12472651762843,685.2271372007027,13860810.068525149,0.0,22.40219806834971,18.846051303675755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/19  05:00:00,2.425,1.3249999999999998,92.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.068867703771476,0.0,19.930861398500789,32.70979205289044,677.2731445002212,14325807.879979033,0.0,22.382494236675656,18.833592108620786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/19  06:00:00,2.2,1.1,92.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.8410090175713615,0.0,19.929703887977757,32.187653595455419,674.3883264958915,13914842.774644915,0.0,22.36691843173479,18.818685231767988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 04/19  07:00:00,2.2,1.4749999999999999,94.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.780259393680197,0.0,19.9295462373503,32.049310122296628,678.1585297730118,13755226.764385639,0.0,22.37069883157429,18.81489951427864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  08:00:00,2.5749999999999999,1.7,93.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.847491165417279,0.0,19.930675276600213,32.200396513208477,680.7400181758301,13250174.345325724,0.0,22.409859449992437,18.820086490994009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  09:00:00,3.4875,1.7,88.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.9294112186008798,0.0,19.932674668845214,32.38413340900195,683.1548575367946,11721012.584069958,0.0,22.463378486859996,18.827083396964789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  10:00:00,4.5875,1.7,81.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.0346067104774647,0.0,19.936247878164595,32.619287778526487,689.6570622933648,9813503.796586825,0.0,22.54906962799879,18.837154069087029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  11:00:00,6.062499999999999,1.3249999999999998,71.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.0589483480181318,0.0,19.941204498543465,32.66555802045197,697.4266071906413,4112658.483944931,0.0,22.716006558913145,18.843814518931834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  12:00:00,6.324999999999999,0.4125,65.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.800111175355064,0.0,19.940317289555979,32.07433107874854,701.8565533182735,3803477.613750361,0.0,22.79377448279158,18.827400996678905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  13:00:00,5.7875,0.0,66.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.3048882980483986,0.0,19.9368962883691,30.97027800876049,696.660646342599,3897836.411983709,0.0,22.80074310351076,18.79480984299031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  14:00:00,6.6,0.0,62.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.9825018083184763,0.0,19.938054203132525,30.26296345445318,694.7066660009194,2937307.336098097,0.0,22.987170915680506,18.77761478031205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  15:00:00,6.8875,-1.0625,56.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.58552788198728,0.0,19.934285638653223,29.423730314524673,693.5292590054511,2743551.3208505858,0.0,23.0178122514038,18.751556049620026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  16:00:00,6.7,-1.0125,57.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.046113702121033,0.0,19.93433780492275,28.303054617948378,696.1240101667195,2870194.3568084856,0.0,22.93547142611543,18.722351344883685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  17:00:00,7.0125,-0.225,59.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.0991093188312727,0.0,19.93831930033317,28.40425334120493,704.4152014293431,2828123.1565172288,0.0,22.89224710889809,18.7293734009424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  18:00:00,7.2,0.0,60.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.3682878215369412,0.0,19.940507179136568,28.955529363569405,715.2865435577724,2892410.26855434,0.0,22.84797264599285,18.746174497098989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  19:00:00,6.8875,0.0,61.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.565754430462423,0.0,19.941384981410363,29.367046646110827,724.2338993143605,3419277.18956159,0.0,22.751821832582924,18.757885253088735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/19  20:00:00,6.324999999999999,0.6875,67.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.7730970464095284,0.0,19.940799637804028,29.808178711760989,727.7798991193168,4042034.9976830238,0.0,22.65771237818251,18.768759823502628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/19  21:00:00,5.7875,1.4749999999999999,73.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.1839754660140668,0.0,19.939878126942259,30.698881393117614,727.7850549245213,4565148.414373637,0.0,22.592191859251025,18.791003398234559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/19  22:00:00,4.5375,1.7,82.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.582112590611499,0.0,19.935176547586847,31.590639173317919,724.9287816736517,8632564.170098912,0.0,22.54175072769282,18.80911644742661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/19  23:00:00,3.9,1.7,86.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.8206692471800336,0.0,19.93272839670289,32.1352436044704,719.688224214147,10656156.715306497,0.0,22.50012381926359,18.82064370826769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/19  24:00:00,4.2125,1.7,84.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.9792526844425568,0.0,19.934605468335,32.49492516707377,716.1516295044787,10691842.209903883,0.0,22.475870417521607,18.83210017230876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  01:00:00,3.7124999999999996,1.7,86.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.0672418265907908,0.0,19.9330710985448,32.701217265324867,713.7842343567884,11434358.525746862,0.0,22.452083508485289,18.835798881438323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  02:00:00,2.9875,-0.0500000000000001,80.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.8317447734950855,0.0,19.930619377368424,32.1669388241358,706.7586868522653,12163984.652222403,0.0,22.41270716438503,18.819151384402148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  03:00:00,2.8,-2.1624999999999998,68.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.921266442660582,0.0,19.9304045622723,30.150367155495258,697.1571449823439,11622106.558859572,0.0,22.36799695855568,18.766260160893024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  04:00:00,2.1125,-1.4249999999999999,76.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.1661488397955274,0.0,19.928115148156495,28.560009189117158,695.5754144303633,12479172.597801455,0.0,22.329701376171334,18.72221579179909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  05:00:00,2.0125,-0.6,82.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.041409903215083,0.0,19.92763440401647,28.30492733276919,693.9814999434638,13052442.11348746,0.0,22.30834203769671,18.715026502551536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  06:00:00,2.075,-0.225,84.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.0702968896067687,0.0,19.928847022471076,28.361825597148447,693.3187347855891,13241564.299293172,0.0,22.302580579357099,18.717846059754839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 04/20  07:00:00,2.125,0.375,88.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.2756312462473694,0.0,19.929652014054125,28.782712549645006,690.9425362075994,13954184.969207863,0.0,22.306915575144168,18.729721376478048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  08:00:00,2.8875,0.9125000000000001,86.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.515733232213218,0.0,19.932997152227885,29.277281598318223,678.6083254707814,14322232.91780976,0.0,22.3332576572978,18.74631477585121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  09:00:00,3.1125,1.0375,86.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.767469617660788,0.0,19.933172964460803,29.81001169299347,667.4509288175964,13246235.10489112,0.0,22.381930976951915,18.760418344001715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  10:00:00,3.5625000000000006,0.7500000000000001,82.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.9563888410664446,0.0,19.93277429193749,30.21613045107749,669.1571643091781,11560887.788512599,0.0,22.450863589793728,18.770584016242709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  11:00:00,3.5249999999999996,0.6,80.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,1.9525795091235077,0.0,19.932364488849275,30.208659607683637,668.3654598945562,11700725.97484406,0.0,22.494993539590838,18.769938160823715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  12:00:00,3.7375,1.475,85.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.0215478423110477,0.0,19.932479875463259,30.358310045611103,659.1212801680129,11969080.413137578,0.0,22.53310314556042,18.773972625311658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  13:00:00,4.0,2.0,87.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.431265332626655,0.0,19.93322821087866,31.2572727703601,652.521075573366,11887341.676322515,0.0,22.565223726371216,18.79826870985927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  14:00:00,3.9375000000000006,2.125,88.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.750549640752429,0.0,19.932408529655669,31.976637287343438,652.318408631938,10985451.001444078,0.0,22.582700921910143,18.816150467346309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  15:00:00,3.9,1.8875000000000002,87.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,2.988034210661418,0.0,19.931991004039558,32.52040831647581,661.4991494052097,10517785.736928128,0.0,22.59664511561339,18.829889654929269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  16:00:00,3.9,2.0125,87.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.0900443239271757,0.0,19.93152404236682,32.75737038038829,668.6272857896966,10142140.219934099,0.0,22.612400764791297,18.835563339869205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  17:00:00,3.5249999999999996,2.2,90.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.260986931333852,0.0,19.930084103071985,33.159025774702147,676.2719303845654,10650713.015445356,0.0,22.60096861820002,18.84446707527419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  18:00:00,2.9875,1.8875000000000002,92.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.2838773154257234,0.0,19.927190896090854,33.218648669595847,678.1209720955528,10525034.888409844,0.0,22.65347098266039,18.842841367628276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  19:00:00,2.8,2.0125,94.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.235619316934772,0.0,19.92429408361995,33.11138044027287,679.668113135237,9697492.596307558,0.0,22.75518626708505,18.83685398125574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 04/20  20:00:00,3.1125,1.8875000000000002,91.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.299557220674002,0.0,19.92539378530927,33.259180427130107,682.0628705779086,10199571.570060274,0.0,22.66181831224629,18.841922874993043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  21:00:00,2.9875,1.7,90.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.229961242066498,0.0,19.927644029116114,33.091284676063377,684.6954055279199,11178803.09036084,0.0,22.553304483904058,18.840014198569386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  22:00:00,2.8,2.0125,94.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.22630394105795,0.0,19.929737027360905,33.07843872361886,687.0204262134355,12325701.119343183,0.0,22.475028234804009,18.84198107454705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  23:00:00,2.425,1.8875000000000002,96.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.2798176323648899,0.0,19.929394828350856,33.20455520063156,688.6061168098072,13104328.142354228,0.0,22.426292493713178,18.844897696980213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/20  24:00:00,1.45,1.262499088895784,98.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.1619476279832434,0.0,19.926307421102675,32.935285457448227,688.9941549501139,14229054.151212303,0.0,22.378440214305358,18.834470616824093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/21  01:00:00,1.625,1.624997180990676,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.044273572313543,0.0,19.927185237344565,32.65995731047744,688.565027159728,14571964.299718919,0.0,22.343693786101317,18.828247090852597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/21  02:00:00,2.125,1.8125000000000003,97.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.1066450828819285,0.0,19.929616855909474,32.79963152308608,689.8541731470034,14219169.115922269,0.0,22.33461621178864,18.83456892015878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 04/21  03:00:00,2.2,1.7,96.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,3.103602645403125,0.0,19.930091051177905,32.79159659898523,691.3151327471964,14087625.343137326,0.0,22.331689145472976,18.834880734158085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
